postcode,state,year,month,date,mean_price_cents,n_observations,n_unique_stations
2428,NSW,2018,8,2018-08-15,149.675,4,3
2428,NSW,2017,12,2017-12-15,140.3583,12,5
2428,NSW,2018,2,2018-02-15,134.5667,3,2
2428,NSW,2018,1,2018-01-15,142.0,6,3
2428,NSW,2019,7,2019-07-15,147.9,2,1
2428,NSW,2017,7,2017-07-15,130.7974,38,4
2428,NSW,2017,6,2017-06-15,125.175,4,3
2428,NSW,2018,3,2018-03-15,140.0571,7,3
2428,NSW,2017,5,2017-05-15,132.65,4,1
2428,NSW,2017,11,2017-11-15,136.9909,11,5
2428,NSW,2017,10,2017-10-15,139.15,10,6
2428,NSW,2017,9,2017-09-15,129.4625,16,4
2528,NSW,2024,4,2024-04-15,206.2239,155,8
2528,NSW,2025,4,2025-04-15,159.1216,204,8
2528,NSW,2024,8,2024-08-15,176.4101,169,7
2528,NSW,2025,8,2025-08-15,168.9876,121,7
2528,NSW,2024,12,2024-12-15,165.9087,115,8
2528,NSW,2025,12,2025-12-15,175.7865,111,7
2528,NSW,2024,2,2024-02-15,191.4827,75,8
2528,NSW,2024,1,2024-01-15,182.2368,76,8
2528,NSW,2026,1,2026-01-15,157.4724,123,8
2528,NSW,2024,6,2024-06-15,183.2985,133,8
2528,NSW,2024,3,2024-03-15,191.7375,48,8
2528,NSW,2024,5,2024-05-15,192.0351,205,8
2528,NSW,2025,5,2025-05-15,154.138,216,8
2528,NSW,2024,11,2024-11-15,183.5697,211,8
2528,NSW,2025,11,2025-11-15,166.5211,90,7
2528,NSW,2024,9,2024-09-15,165.7943,87,7
2528,NSW,2023,12,2023-12-15,189.2056,160,8
2528,NSW,2023,11,2023-11-15,191.1914,35,8
2528,NSW,2019,4,2019-04-15,135.35,80,6
2528,NSW,2020,4,2020-04-15,100.5296,27,8
2528,NSW,2021,4,2021-04-15,127.8769,13,5
2528,NSW,2022,4,2022-04-15,178.2231,134,8
2528,NSW,2023,4,2023-04-15,178.2067,15,6
2528,NSW,2020,8,2020-08-15,114.2161,31,8
2528,NSW,2021,8,2021-08-15,159.187,23,7
2528,NSW,2022,8,2022-08-15,162.8446,65,8
2528,NSW,2019,12,2019-12-15,148.9253,79,7
2528,NSW,2020,12,2020-12-15,121.5364,22,3
2528,NSW,2022,12,2022-12-15,175.7134,112,8
2528,NSW,2021,12,2021-12-15,159.0875,32,7
2528,NSW,2020,2,2020-02-15,150.4143,35,8
2528,NSW,2021,2,2021-02-15,132.0724,76,7
2528,NSW,2023,2,2023-02-15,189.4727,44,7
2528,NSW,2022,2,2022-02-15,172.8727,44,7
2528,NSW,2020,1,2020-01-15,137.0538,26,8
2528,NSW,2021,1,2021-01-15,121.9077,26,3
2528,NSW,2023,1,2023-01-15,174.5873,71,8
2528,NSW,2022,1,2022-01-15,165.3154,39,7
2528,NSW,2020,7,2020-07-15,121.9333,30,8
2528,NSW,2021,7,2021-07-15,142.2692,13,6
2528,NSW,2022,7,2022-07-15,190.1653,340,8
2528,NSW,2023,7,2023-07-15,193.2818,33,8
2528,NSW,2020,6,2020-06-15,122.7421,38,8
2528,NSW,2021,6,2021-06-15,144.5188,16,5
2528,NSW,2022,6,2022-06-15,197.5387,594,8
2528,NSW,2023,6,2023-06-15,180.4116,43,7
2528,NSW,2020,3,2020-03-15,125.5269,67,8
2528,NSW,2021,3,2021-03-15,126.8315,73,6
2528,NSW,2023,3,2023-03-15,175.2789,19,5
2528,NSW,2022,3,2022-03-15,194.9757,37,8
2528,NSW,2020,5,2020-05-15,111.6813,32,8
2528,NSW,2021,5,2021-05-15,144.0423,26,6
2528,NSW,2022,5,2022-05-15,188.8745,271,8
2528,NSW,2023,5,2023-05-15,171.9931,58,7
2528,NSW,2019,11,2019-11-15,142.4104,115,7
2528,NSW,2020,11,2020-11-15,115.8758,66,6
2528,NSW,2021,11,2021-11-15,153.1341,44,7
2528,NSW,2022,11,2022-11-15,198.769,84,7
2528,NSW,2019,10,2019-10-15,145.5944,72,7
2528,NSW,2020,10,2020-10-15,112.6059,17,6
2528,NSW,2021,10,2021-10-15,162.9759,29,8
2528,NSW,2022,10,2022-10-15,180.707,57,8
2528,NSW,2023,10,2023-10-15,203.6302,43,8
2528,NSW,2019,9,2019-09-15,145.9566,53,7
2528,NSW,2020,9,2020-09-15,116.05,8,3
2528,NSW,2022,9,2022-09-15,166.1912,57,8
2528,NSW,2023,9,2023-09-15,215.6286,28,8
2528,NSW,2021,9,2021-09-15,159.3714,28,7
2528,NSW,2018,12,2018-12-15,120.6469,286,7
2528,NSW,2019,2,2019-02-15,123.5889,117,7
2528,NSW,2019,1,2019-01-15,116.1788,99,7
2528,NSW,2019,6,2019-06-15,123.6701,87,7
2528,NSW,2018,11,2018-11-15,128.7454,251,7
2528,NSW,2016,12,2016-12-15,124.4793,121,7
2528,NSW,2017,4,2017-04-15,127.795,119,7
2528,NSW,2017,2,2017-02-15,125.1643,56,7
2528,NSW,2017,1,2017-01-15,124.4395,223,7
2528,NSW,2017,3,2017-03-15,122.3488,166,7
2528,NSW,2018,4,2018-04-15,137.725,200,7
2528,NSW,2019,8,2019-08-15,136.6654,81,7
2528,NSW,2017,8,2017-08-15,119.3563,327,7
2528,NSW,2018,8,2018-08-15,144.4074,230,7
2528,NSW,2017,12,2017-12-15,134.2025,244,6
2528,NSW,2018,2,2018-02-15,134.7632,133,6
2528,NSW,2018,1,2018-01-15,133.3444,225,6
2528,NSW,2019,7,2019-07-15,137.0203,148,7
2528,NSW,2017,7,2017-07-15,112.7886,290,7
2528,NSW,2017,6,2017-06-15,120.5406,170,7
2528,NSW,2018,3,2018-03-15,128.503,164,6
2528,NSW,2017,5,2017-05-15,123.8432,250,7
2528,NSW,2017,11,2017-11-15,128.7838,284,6
2528,NSW,2017,10,2017-10-15,132.7969,163,7
2528,NSW,2017,9,2017-09-15,126.6223,296,7
2780,NSW,2024,4,2024-04-15,212.5615,26,3
2780,NSW,2025,4,2025-04-15,183.4769,52,3
2780,NSW,2024,8,2024-08-15,185.4958,96,3
2780,NSW,2025,8,2025-08-15,179.1774,62,3
2780,NSW,2024,12,2024-12-15,198.9,46,3
2780,NSW,2025,12,2025-12-15,188.5111,72,3
2780,NSW,2024,2,2024-02-15,199.7,70,3
2780,NSW,2024,1,2024-01-15,190.0057,53,3
2780,NSW,2026,1,2026-01-15,180.2333,60,3
2780,NSW,2024,6,2024-06-15,204.2333,84,3
2780,NSW,2024,3,2024-03-15,211.8608,51,3
2780,NSW,2024,5,2024-05-15,208.4878,98,3
2780,NSW,2025,5,2025-05-15,186.3895,76,3
2780,NSW,2024,11,2024-11-15,192.7581,62,3
2780,NSW,2025,11,2025-11-15,192.1778,72,3
2780,NSW,2024,9,2024-09-15,182.095,80,3
2780,NSW,2023,12,2023-12-15,194.0933,60,3
2780,NSW,2023,11,2023-11-15,201.943,93,3
2780,NSW,2019,4,2019-04-15,148.7675,40,3
2780,NSW,2020,4,2020-04-15,110.1286,35,3
2780,NSW,2021,4,2021-04-15,156.9,28,3
2780,NSW,2022,4,2022-04-15,182.6231,26,3
2780,NSW,2023,4,2023-04-15,192.7125,16,3
2780,NSW,2020,8,2020-08-15,125.135,40,3
2780,NSW,2021,8,2021-08-15,164.5667,9,3
2780,NSW,2022,8,2022-08-15,179.0529,17,3
2780,NSW,2019,12,2019-12-15,154.8886,70,3
2780,NSW,2020,12,2020-12-15,132.1279,43,3
2780,NSW,2022,12,2022-12-15,182.4231,13,3
2780,NSW,2021,12,2021-12-15,177.3583,24,3
2780,NSW,2020,2,2020-02-15,150.6264,72,3
2780,NSW,2021,2,2021-02-15,136.719,21,3
2780,NSW,2023,2,2023-02-15,200.6143,14,3
2780,NSW,2022,2,2022-02-15,187.1143,14,3
2780,NSW,2020,1,2020-01-15,152.3159,63,3
2780,NSW,2021,1,2021-01-15,132.5138,29,3
2780,NSW,2023,1,2023-01-15,185.9867,30,3
2780,NSW,2022,1,2022-01-15,179.7667,27,3
2780,NSW,2020,7,2020-07-15,124.913,46,3
2780,NSW,2021,7,2021-07-15,159.6143,21,3
2780,NSW,2022,7,2022-07-15,200.2741,85,3
2780,NSW,2023,7,2023-07-15,188.8667,60,3
2780,NSW,2020,6,2020-06-15,124.12,20,3
2780,NSW,2021,6,2021-06-15,155.6,24,3
2780,NSW,2022,6,2022-06-15,210.5538,104,3
2780,NSW,2023,6,2023-06-15,181.572,50,3
2780,NSW,2020,3,2020-03-15,139.2311,61,3
2780,NSW,2021,3,2021-03-15,152.9476,21,3
2780,NSW,2023,3,2023-03-15,185.1483,29,3
2780,NSW,2022,3,2022-03-15,194.2333,12,3
2780,NSW,2020,5,2020-05-15,111.7524,21,3
2780,NSW,2021,5,2021-05-15,153.7741,27,3
2780,NSW,2022,5,2022-05-15,200.2143,77,3
2780,NSW,2023,5,2023-05-15,172.0486,35,3
2780,NSW,2019,11,2019-11-15,156.0775,71,3
2780,NSW,2020,11,2020-11-15,127.8759,83,3
2780,NSW,2021,11,2021-11-15,173.9,26,3
2780,NSW,2022,11,2022-11-15,199.1667,21,3
2780,NSW,2019,10,2019-10-15,158.7,66,3
2780,NSW,2020,10,2020-10-15,131.0778,45,3
2780,NSW,2021,10,2021-10-15,172.5182,11,3
2780,NSW,2022,10,2022-10-15,192.3,10,3
2780,NSW,2023,10,2023-10-15,208.3063,32,3
2780,NSW,2019,9,2019-09-15,151.7808,52,3
2780,NSW,2020,9,2020-09-15,127.3269,52,3
2780,NSW,2022,9,2022-09-15,171.9417,24,3
2780,NSW,2023,9,2023-09-15,215.75,36,3
2780,NSW,2021,9,2021-09-15,164.9909,11,3
2780,NSW,2018,12,2018-12-15,131.9,142,3
2780,NSW,2019,2,2019-02-15,131.0842,38,3
2780,NSW,2019,1,2019-01-15,126.972,75,3
2780,NSW,2019,6,2019-06-15,146.1632,57,3
2780,NSW,2018,11,2018-11-15,136.7172,157,3
2780,NSW,2016,12,2016-12-15,128.6588,34,3
2780,NSW,2017,4,2017-04-15,135.2224,49,3
2780,NSW,2017,2,2017-02-15,135.2903,62,3
2780,NSW,2017,1,2017-01-15,135.052,100,3
2780,NSW,2017,3,2017-03-15,126.8615,104,3
2780,NSW,2018,4,2018-04-15,147.2158,76,3
2780,NSW,2019,8,2019-08-15,146.3189,53,3
2780,NSW,2017,8,2017-08-15,121.3858,197,3
2780,NSW,2018,8,2018-08-15,149.3739,138,3
2780,NSW,2017,12,2017-12-15,140.75,96,3
2780,NSW,2018,2,2018-02-15,135.6873,63,3
2780,NSW,2018,1,2018-01-15,141.5989,93,3
2780,NSW,2019,7,2019-07-15,141.3135,74,3
2780,NSW,2017,7,2017-07-15,119.1104,115,3
2780,NSW,2017,6,2017-06-15,126.9667,90,3
2780,NSW,2018,3,2018-03-15,138.5527,74,3
2780,NSW,2017,5,2017-05-15,129.9023,87,3
2780,NSW,2017,11,2017-11-15,140.1317,101,3
2780,NSW,2017,10,2017-10-15,134.275,80,3
2780,NSW,2017,9,2017-09-15,127.6613,150,3
2827,NSW,2024,4,2024-04-15,206.9667,15,4
2827,NSW,2025,4,2025-04-15,170.6143,14,7
2827,NSW,2024,8,2024-08-15,189.1,5,4
2827,NSW,2025,8,2025-08-15,178.8091,11,2
2827,NSW,2024,12,2024-12-15,181.2846,13,4
2827,NSW,2025,12,2025-12-15,177.9,1,1
2827,NSW,2024,2,2024-02-15,207.5056,36,6
2827,NSW,2024,1,2024-01-15,213.4018,55,6
2827,NSW,2026,1,2026-01-15,173.9,8,6
2827,NSW,2024,6,2024-06-15,196.1857,21,5
2827,NSW,2024,3,2024-03-15,205.9,3,2
2827,NSW,2024,5,2024-05-15,200.0563,32,5
2827,NSW,2025,5,2025-05-15,163.325,28,7
2827,NSW,2024,11,2024-11-15,179.7824,17,4
2827,NSW,2025,11,2025-11-15,179.9,1,1
2827,NSW,2024,9,2024-09-15,182.4714,21,6
2827,NSW,2023,12,2023-12-15,194.575,24,6
2827,NSW,2023,11,2023-11-15,201.6083,24,6
2827,NSW,2019,4,2019-04-15,144.2333,3,2
2827,NSW,2020,4,2020-04-15,114.4,16,5
2827,NSW,2021,4,2021-04-15,133.9,1,1
2827,NSW,2022,4,2022-04-15,187.8923,13,5
2827,NSW,2023,4,2023-04-15,187.7333,6,3
2827,NSW,2021,8,2021-08-15,150.9,2,2
2827,NSW,2022,8,2022-08-15,188.4167,12,4
2827,NSW,2019,12,2019-12-15,149.9,2,1
2827,NSW,2020,12,2020-12-15,120.4,4,3
2827,NSW,2022,12,2022-12-15,186.525,8,3
2827,NSW,2020,2,2020-02-15,145.9,3,3
2827,NSW,2021,2,2021-02-15,127.18,10,5
2827,NSW,2022,2,2022-02-15,179.4333,9,4
2827,NSW,2020,1,2020-01-15,148.4,6,4
2827,NSW,2021,1,2021-01-15,122.8,2,2
2827,NSW,2023,1,2023-01-15,178.9,1,1
2827,NSW,2022,1,2022-01-15,170.2333,3,3
2827,NSW,2020,7,2020-07-15,119.2333,3,3
2827,NSW,2021,7,2021-07-15,149.15,8,4
2827,NSW,2022,7,2022-07-15,202.0563,16,5
2827,NSW,2023,7,2023-07-15,187.6778,9,4
2827,NSW,2020,6,2020-06-15,114.5,5,3
2827,NSW,2021,6,2021-06-15,145.4,2,2
2827,NSW,2022,6,2022-06-15,202.0238,42,5
2827,NSW,2023,6,2023-06-15,183.5667,3,2
2827,NSW,2020,3,2020-03-15,139.9,12,5
2827,NSW,2021,3,2021-03-15,136.2667,12,5
2827,NSW,2023,3,2023-03-15,180.9,8,3
2827,NSW,2022,3,2022-03-15,194.2091,22,5
2827,NSW,2020,5,2020-05-15,105.6778,9,5
2827,NSW,2021,5,2021-05-15,136.9,1,1
2827,NSW,2022,5,2022-05-15,188.6469,32,5
2827,NSW,2023,5,2023-05-15,186.9909,11,3
2827,NSW,2019,11,2019-11-15,149.5667,3,2
2827,NSW,2020,11,2020-11-15,120.9,2,1
2827,NSW,2021,11,2021-11-15,167.9,1,1
2827,NSW,2022,11,2022-11-15,190.9,1,1
2827,NSW,2019,10,2019-10-15,150.9,1,1
2827,NSW,2020,10,2020-10-15,119.9,2,2
2827,NSW,2021,10,2021-10-15,161.025,8,4
2827,NSW,2022,10,2022-10-15,192.2333,6,3
2827,NSW,2023,10,2023-10-15,205.5667,6,3
2827,NSW,2019,9,2019-09-15,148.4,6,4
2827,NSW,2022,9,2022-09-15,183.26,5,4
2827,NSW,2023,9,2023-09-15,205.2333,15,5
2827,NSW,2021,9,2021-09-15,152.2,2,1
2827,NSW,2018,12,2018-12-15,149.2632,19,5
2827,NSW,2019,2,2019-02-15,132.9,1,1
2827,NSW,2019,1,2019-01-15,134.6353,17,5
2827,NSW,2019,6,2019-06-15,143.65,4,3
2827,NSW,2018,11,2018-11-15,156.8167,12,5
2827,NSW,2017,2,2017-02-15,139.3,8,4
2827,NSW,2017,1,2017-01-15,142.9538,13,4
2827,NSW,2017,3,2017-03-15,135.81,10,3
2827,NSW,2018,4,2018-04-15,141.5563,16,5
2827,NSW,2019,8,2019-08-15,141.9,2,2
2827,NSW,2017,8,2017-08-15,129.2318,22,2
2827,NSW,2017,12,2017-12-15,140.5667,3,2
2827,NSW,2018,2,2018-02-15,138.65,2,2
2827,NSW,2018,1,2018-01-15,136.9,1,1
2827,NSW,2019,7,2019-07-15,144.5667,3,2
2827,NSW,2017,7,2017-07-15,130.3556,27,5
2827,NSW,2017,6,2017-06-15,133.1,4,2
2827,NSW,2018,3,2018-03-15,139.0,5,4
2827,NSW,2017,5,2017-05-15,133.95,2,2
2827,NSW,2017,11,2017-11-15,138.4,4,2
2827,NSW,2017,10,2017-10-15,134.6857,7,4
2827,NSW,2017,9,2017-09-15,129.16,20,2
2103,NSW,2024,4,2024-04-15,217.295,40,4
2103,NSW,2025,4,2025-04-15,178.6206,63,4
2103,NSW,2024,8,2024-08-15,188.7716,95,4
2103,NSW,2025,8,2025-08-15,180.0638,116,4
2103,NSW,2024,12,2024-12-15,203.7095,21,3
2103,NSW,2025,12,2025-12-15,183.6522,226,4
2103,NSW,2024,2,2024-02-15,202.378,82,4
2103,NSW,2024,1,2024-01-15,192.3442,77,4
2103,NSW,2026,1,2026-01-15,170.6798,129,4
2103,NSW,2024,6,2024-06-15,206.5086,70,4
2103,NSW,2024,3,2024-03-15,213.7615,65,4
2103,NSW,2024,5,2024-05-15,202.5796,108,4
2103,NSW,2025,5,2025-05-15,182.4172,99,4
2103,NSW,2024,11,2024-11-15,184.4776,116,4
2103,NSW,2025,11,2025-11-15,188.3699,173,4
2103,NSW,2024,9,2024-09-15,181.9309,110,4
2103,NSW,2023,12,2023-12-15,194.3533,60,4
2103,NSW,2023,11,2023-11-15,206.7145,69,4
2103,NSW,2019,4,2019-04-15,145.34,15,3
2103,NSW,2020,4,2020-04-15,110.5667,18,3
2103,NSW,2021,4,2021-04-15,147.925,8,4
2103,NSW,2022,4,2022-04-15,179.5231,39,4
2103,NSW,2023,4,2023-04-15,193.9097,31,4
2103,NSW,2020,8,2020-08-15,122.8941,34,3
2103,NSW,2021,8,2021-08-15,152.8529,17,3
2103,NSW,2022,8,2022-08-15,176.0177,62,4
2103,NSW,2019,12,2019-12-15,153.4366,41,3
2103,NSW,2020,12,2020-12-15,130.5,34,2
2103,NSW,2022,12,2022-12-15,176.9222,27,4
2103,NSW,2021,12,2021-12-15,179.2889,27,3
2103,NSW,2020,2,2020-02-15,147.0943,35,3
2103,NSW,2021,2,2021-02-15,129.3267,15,2
2103,NSW,2023,2,2023-02-15,203.3118,17,3
2103,NSW,2022,2,2022-02-15,183.6385,13,3
2103,NSW,2020,1,2020-01-15,150.6878,49,3
2103,NSW,2021,1,2021-01-15,125.428,25,2
2103,NSW,2023,1,2023-01-15,180.4172,29,4
2103,NSW,2022,1,2022-01-15,174.7647,34,4
2103,NSW,2020,7,2020-07-15,129.15,40,3
2103,NSW,2021,7,2021-07-15,155.7889,9,4
2103,NSW,2022,7,2022-07-15,195.6179,39,4
2103,NSW,2023,7,2023-07-15,193.9286,35,4
2103,NSW,2020,6,2020-06-15,125.1308,13,3
2103,NSW,2021,6,2021-06-15,148.5059,17,4
2103,NSW,2022,6,2022-06-15,206.4895,76,4
2103,NSW,2023,6,2023-06-15,183.3771,83,4
2103,NSW,2020,3,2020-03-15,145.1919,37,3
2103,NSW,2021,3,2021-03-15,149.3,13,3
2103,NSW,2023,3,2023-03-15,187.6182,22,4
2103,NSW,2022,3,2022-03-15,189.404,25,4
2103,NSW,2020,5,2020-05-15,109.62,10,3
2103,NSW,2021,5,2021-05-15,155.2474,19,4
2103,NSW,2022,5,2022-05-15,201.2278,36,4
2103,NSW,2023,5,2023-05-15,173.4353,34,4
2103,NSW,2019,11,2019-11-15,152.8474,38,3
2103,NSW,2020,11,2020-11-15,129.2233,73,3
2103,NSW,2021,11,2021-11-15,176.225,20,4
2103,NSW,2022,11,2022-11-15,194.8702,47,4
2103,NSW,2019,10,2019-10-15,158.8059,34,3
2103,NSW,2020,10,2020-10-15,123.6538,39,3
2103,NSW,2021,10,2021-10-15,173.3333,6,3
2103,NSW,2022,10,2022-10-15,183.1917,12,2
2103,NSW,2023,10,2023-10-15,198.95,64,4
2103,NSW,2019,9,2019-09-15,151.5333,36,3
2103,NSW,2020,9,2020-09-15,129.3227,44,3
2103,NSW,2022,9,2022-09-15,168.2586,29,4
2103,NSW,2023,9,2023-09-15,212.5906,53,4
2103,NSW,2021,9,2021-09-15,159.66,15,4
2103,NSW,2018,12,2018-12-15,130.5651,86,3
2103,NSW,2019,2,2019-02-15,126.3587,46,3
2103,NSW,2019,1,2019-01-15,126.9073,55,3
2103,NSW,2019,6,2019-06-15,141.1551,49,3
2103,NSW,2018,11,2018-11-15,133.2652,92,3
2103,NSW,2016,12,2016-12-15,125.1,20,3
2103,NSW,2017,4,2017-04-15,126.7089,45,3
2103,NSW,2017,2,2017-02-15,128.668,50,3
2103,NSW,2017,1,2017-01-15,131.0711,97,3
2103,NSW,2017,3,2017-03-15,119.3949,59,3
2103,NSW,2018,4,2018-04-15,146.2864,44,3
2103,NSW,2019,8,2019-08-15,145.163,46,3
2103,NSW,2017,8,2017-08-15,120.6644,135,3
2103,NSW,2018,8,2018-08-15,147.95,96,3
2103,NSW,2017,12,2017-12-15,141.4559,68,3
2103,NSW,2018,2,2018-02-15,134.2,48,3
2103,NSW,2018,1,2018-01-15,137.0702,94,3
2103,NSW,2019,7,2019-07-15,140.9167,36,3
2103,NSW,2017,7,2017-07-15,115.9074,81,3
2103,NSW,2017,6,2017-06-15,120.1792,101,3
2103,NSW,2018,3,2018-03-15,132.0236,89,3
2103,NSW,2017,5,2017-05-15,124.9828,58,3
2103,NSW,2017,11,2017-11-15,138.6451,51,3
2103,NSW,2017,10,2017-10-15,130.8671,79,3
2103,NSW,2017,9,2017-09-15,128.7538,119,3
2444,NSW,2024,4,2024-04-15,195.3684,114,10
2444,NSW,2025,4,2025-04-15,177.3656,32,7
2444,NSW,2024,8,2024-08-15,182.3148,27,5
2444,NSW,2025,8,2025-08-15,175.565,40,9
2444,NSW,2024,12,2024-12-15,178.6791,129,11
2444,NSW,2025,12,2025-12-15,172.7174,23,5
2444,NSW,2024,2,2024-02-15,190.2146,82,8
2444,NSW,2024,1,2024-01-15,188.2566,113,8
2444,NSW,2026,1,2026-01-15,168.2514,37,9
2444,NSW,2024,6,2024-06-15,182.2085,82,10
2444,NSW,2024,3,2024-03-15,188.7822,107,8
2444,NSW,2024,5,2024-05-15,185.1602,201,10
2444,NSW,2025,5,2025-05-15,172.213,46,9
2444,NSW,2024,11,2024-11-15,168.6,99,11
2444,NSW,2025,11,2025-11-15,174.4926,68,9
2444,NSW,2024,9,2024-09-15,172.8512,84,11
2444,NSW,2023,12,2023-12-15,185.8029,68,8
2444,NSW,2023,11,2023-11-15,191.4037,81,8
2444,NSW,2019,4,2019-04-15,147.5667,6,4
2444,NSW,2020,4,2020-04-15,124.3114,35,3
2444,NSW,2021,4,2021-04-15,135.0321,28,6
2444,NSW,2022,4,2022-04-15,177.8171,70,7
2444,NSW,2023,4,2023-04-15,182.5098,41,8
2444,NSW,2020,8,2020-08-15,121.91,20,1
2444,NSW,2021,8,2021-08-15,148.722,50,6
2444,NSW,2022,8,2022-08-15,165.7377,69,7
2444,NSW,2019,12,2019-12-15,152.8391,23,1
2444,NSW,2020,12,2020-12-15,117.3364,55,6
2444,NSW,2022,12,2022-12-15,180.035,60,8
2444,NSW,2021,12,2021-12-15,153.5826,69,7
2444,NSW,2020,2,2020-02-15,151.8286,7,2
2444,NSW,2021,2,2021-02-15,123.3705,61,6
2444,NSW,2023,2,2023-02-15,173.1293,41,4
2444,NSW,2022,2,2022-02-15,172.3299,67,7
2444,NSW,2020,1,2020-01-15,151.1647,17,2
2444,NSW,2021,1,2021-01-15,118.1357,42,6
2444,NSW,2023,1,2023-01-15,173.7698,63,8
2444,NSW,2022,1,2022-01-15,156.5588,51,6
2444,NSW,2020,7,2020-07-15,121.9606,33,3
2444,NSW,2021,7,2021-07-15,145.6983,58,7
2444,NSW,2022,7,2022-07-15,186.2273,183,7
2444,NSW,2023,7,2023-07-15,178.3929,42,8
2444,NSW,2020,6,2020-06-15,120.3458,24,5
2444,NSW,2021,6,2021-06-15,138.8725,40,6
2444,NSW,2022,6,2022-06-15,197.6634,284,7
2444,NSW,2023,6,2023-06-15,176.0582,55,8
2444,NSW,2020,3,2020-03-15,139.7059,34,5
2444,NSW,2021,3,2021-03-15,133.3172,58,6
2444,NSW,2023,3,2023-03-15,178.1625,40,7
2444,NSW,2022,3,2022-03-15,190.946,124,7
2444,NSW,2020,5,2020-05-15,119.7687,32,3
2444,NSW,2021,5,2021-05-15,137.6778,27,4
2444,NSW,2022,5,2022-05-15,183.4468,186,7
2444,NSW,2023,5,2023-05-15,177.8606,66,8
2444,NSW,2019,11,2019-11-15,152.8381,21,3
2444,NSW,2020,11,2020-11-15,121.7583,48,1
2444,NSW,2021,11,2021-11-15,159.4789,38,5
2444,NSW,2022,11,2022-11-15,185.1778,72,8
2444,NSW,2019,10,2019-10-15,153.2351,37,2
2444,NSW,2020,10,2020-10-15,121.9,14,1
2444,NSW,2021,10,2021-10-15,154.5258,62,7
2444,NSW,2022,10,2022-10-15,182.1596,57,7
2444,NSW,2023,10,2023-10-15,196.3187,48,8
2444,NSW,2019,9,2019-09-15,151.4379,29,5
2444,NSW,2020,9,2020-09-15,120.125,24,3
2444,NSW,2022,9,2022-09-15,166.2347,72,8
2444,NSW,2023,9,2023-09-15,199.1724,58,8
2444,NSW,2021,9,2021-09-15,147.986,43,5
2444,NSW,2018,12,2018-12-15,150.6911,56,5
2444,NSW,2019,1,2019-01-15,147.15,4,2
2444,NSW,2019,6,2019-06-15,146.5708,24,4
2444,NSW,2018,11,2018-11-15,158.5579,38,5
2444,NSW,2016,12,2016-12-15,122.9327,159,4
2444,NSW,2017,4,2017-04-15,136.9,1,1
2444,NSW,2017,2,2017-02-15,141.7571,35,4
2444,NSW,2017,1,2017-01-15,135.2573,89,5
2444,NSW,2017,3,2017-03-15,133.4,22,5
2444,NSW,2018,4,2018-04-15,146.5556,45,5
2444,NSW,2019,8,2019-08-15,148.2037,27,3
2444,NSW,2017,8,2017-08-15,129.7304,46,3
2444,NSW,2018,8,2018-08-15,151.9,1,1
2444,NSW,2017,12,2017-12-15,143.9,1,1
2444,NSW,2018,2,2018-02-15,141.2636,11,4
2444,NSW,2019,7,2019-07-15,146.7846,26,3
2444,NSW,2017,7,2017-07-15,129.32,45,3
2444,NSW,2017,6,2017-06-15,128.92,15,4
2444,NSW,2018,3,2018-03-15,145.9,2,1
2444,NSW,2017,5,2017-05-15,129.9,7,4
2444,NSW,2017,11,2017-11-15,138.6,10,3
2444,NSW,2017,10,2017-10-15,139.2889,18,5
2444,NSW,2017,9,2017-09-15,130.4274,73,4
2546,NSW,2024,4,2024-04-15,197.16,10,6
2546,NSW,2025,4,2025-04-15,185.1727,11,5
2546,NSW,2024,8,2024-08-15,181.1737,19,6
2546,NSW,2025,8,2025-08-15,168.15,4,3
2546,NSW,2024,12,2024-12-15,174.7421,19,5
2546,NSW,2025,12,2025-12-15,174.4,4,2
2546,NSW,2024,2,2024-02-15,190.2524,21,5
2546,NSW,2024,1,2024-01-15,193.5154,13,6
2546,NSW,2026,1,2026-01-15,173.1222,9,5
2546,NSW,2024,6,2024-06-15,180.5917,24,4
2546,NSW,2024,3,2024-03-15,192.3286,7,3
2546,NSW,2024,5,2024-05-15,191.575,16,6
2546,NSW,2025,5,2025-05-15,174.8286,14,6
2546,NSW,2024,11,2024-11-15,180.1857,7,4
2546,NSW,2025,11,2025-11-15,172.4,6,4
2546,NSW,2024,9,2024-09-15,175.34,15,6
2546,NSW,2023,12,2023-12-15,199.15,4,3
2546,NSW,2023,11,2023-11-15,203.0875,16,6
2546,NSW,2019,4,2019-04-15,147.0111,9,6
2546,NSW,2020,4,2020-04-15,119.5,5,4
2546,NSW,2021,4,2021-04-15,140.9,1,1
2546,NSW,2022,4,2022-04-15,193.3095,21,5
2546,NSW,2023,4,2023-04-15,192.275,8,5
2546,NSW,2020,8,2020-08-15,124.9,1,1
2546,NSW,2021,8,2021-08-15,152.65,8,4
2546,NSW,2022,8,2022-08-15,178.4,6,3
2546,NSW,2019,12,2019-12-15,154.4,4,3
2546,NSW,2020,12,2020-12-15,113.7571,7,4
2546,NSW,2022,12,2022-12-15,181.86,5,4
2546,NSW,2020,2,2020-02-15,147.9,1,1
2546,NSW,2021,2,2021-02-15,131.9,2,2
2546,NSW,2023,2,2023-02-15,196.45,8,4
2546,NSW,2022,2,2022-02-15,179.25,8,5
2546,NSW,2021,1,2021-01-15,125.9,6,5
2546,NSW,2023,1,2023-01-15,186.9,5,2
